id	table_id	utterance	context	targetValue
ns-348	282	berapa dolar lebih banyak yang dimiliki rata-rata oleh keluarga-keluarga di kuintil teratas dibandingkan keluarga-keluarga di kuintil terbawah pada tahun 2012?	csv/200-csv/282.csv	13843
ns-349	282	berapa kali rata-rata nilai dolar kepemilikan resp di antara keluarga-keluarga di kuintil pendapatan teratas lebih tinggi dibandingkan dengan keluarga-keluarga di kuintil pendapatan terbawah pada tahun 1999?	csv/200-csv/282.csv	4.201072
ns-350	282	berapa kali rata-rata nilai dolar kepemilikan resp di antara keluarga-keluarga di kuintil pendapatan teratas lebih tinggi dibandingkan dengan keluarga-keluarga di kuintil pendapatan terbawah pada tahun 2012?	csv/200-csv/282.csv	7.680985
ns-351	291	di antara mereka yang kemampuan bahasa resminya lebih buruk, seberapa besar penurunan tingkat kewarganegaraan antara tahun 1996 dan 2016?	csv/200-csv/291.csv	29.5
ns-352	291	di antara mereka yang bahasa ibunya adalah Inggris atau Prancis, seberapa besar penurunan tingkat kewarganegaraan antara tahun 1996 dan 2016?	csv/200-csv/291.csv	8.2
ns-353	291	antara tahun 1996 dan 2016, kelompok masyarakat manakah yang mengalami penurunan terbesar, kelompok masyarakat yang kemampuan bahasa resminya lebih buruk atau kelompok masyarakat yang bahasa ibunya adalah Inggris atau Perancis?	csv/200-csv/291.csv	bukan bahasa Inggris atau Perancis
ns-354	291	pada tahun 1996, berapa banyak imigran yang berpendidikan kurang dari sekolah menengah atas yang dinaturalisasi?	csv/200-csv/291.csv	69.4
ns-355	291	pada tahun 1996, berapa banyak imigran dengan gelar sarjana yang dinaturalisasi?	csv/200-csv/291.csv	80.9
ns-356	291	seberapa besar penurunan tingkat kewarganegaraan di kalangan imigran dengan pendidikan kurang dari sekolah menengah atas antara tahun 1996 dan 2016?	csv/200-csv/291.csv	22.5
ns-357	291	seberapa besar penurunan tingkat kewarganegaraan di kalangan imigran yang memiliki gelar sarjana antara tahun 1996 dan 2016?	csv/200-csv/291.csv	13.8
ns-358	349	berapa persentase hakim perempuan yang dipekerjakan dalam sistem peradilan pidana pada tahun 1991?	csv/200-csv/349.csv	14.0
ns-359	349	berapa persentase hakim perempuan yang dipekerjakan dalam sistem peradilan pidana pada tahun 2011?	csv/200-csv/349.csv	36.0
ns-360	349	berapa persentase pekerja lembaga pemasyarakatan perempuan yang dipekerjakan dalam sistem peradilan pidana pada tahun 1991?	csv/200-csv/349.csv	22.0
ns-361	349	berapa persentase pekerja lembaga pemasyarakatan perempuan yang dipekerjakan dalam sistem peradilan pidana pada tahun 2011?	csv/200-csv/349.csv	32.0
ns-362	349	berapa persentase pengacara dan notaris perempuan yang dipekerjakan dalam sistem peradilan pidana pada tahun 1991?	csv/200-csv/349.csv	27.0
ns-363	349	berapa persentase pengacara dan notaris perempuan yang dipekerjakan dalam sistem peradilan pidana pada tahun 2011?	csv/200-csv/349.csv	42.0
ns-364	349	berapa persentase petugas masa percobaan dan pembebasan bersyarat perempuan pada tahun 1991?	csv/200-csv/349.csv	50.0
ns-365	349	berapa persentase posisi petugas masa percobaan dan pembebasan bersyarat yang dipegang oleh perempuan pada tahun 2011?	csv/200-csv/349.csv	65.0
ns-366	349	berapa persentase posisi paralegal dan terkait yang dipegang oleh perempuan pada tahun 2011?	csv/200-csv/349.csv	85.0
ns-367	358	berapa tingkat kekuatan polisi di london, ontario meningkat pada tahun 2016?	csv/200-csv/358.csv	2.5
ns-368	358	berapa peningkatan jumlah polisi di abbotsford, british columbia pada tahun 2016?	csv/200-csv/358.csv	-5.6
ns-369	358	berapa tingkat kekuatan polisi di toronto, ontario meningkat pada tahun 2016?	csv/200-csv/358.csv	-4.9
ns-370	358	berapa tingkat kekuatan polisi di montreal pada tahun 2017?	csv/200-csv/358.csv	228.0
ns-371	358	berapa tingkat kekuatan polisi di halifax pada tahun 2017?	csv/200-csv/358.csv	223.0
ns-372	358	berapa tingkat kekuatan polisi di vancouver pada tahun 2017?	csv/200-csv/358.csv	196.0
ns-373	358	berapa tingkat kekuatan polisi di winor pada tahun 2017?	csv/200-csv/358.csv	193.0
ns-374	358	berapa tingkat kekuatan polisi di winnipeg pada tahun 2017?	csv/200-csv/358.csv	192.0
ns-375	358	berapa tingkat kekuatan polisi di edmonton pada tahun 2017?	csv/200-csv/358.csv	183.0
ns-376	358	berapa tingkat kekuatan polisi di toronto pada tahun 2017?	csv/200-csv/358.csv	180.0
ns-377	358	berapa tingkat kekuatan polisi di regina pada tahun 2017?	csv/200-csv/358.csv	178.0
ns-378	358	selama tiga tahun berturut-turut, kota manakah yang memiliki tingkat kekuatan polisi paling rendah?	csv/200-csv/358.csv	richmond, b.c
ns-379	358	selama tiga tahun berturut-turut, berapa tingkat kekuatan polisi di kotamadya richmond di british columbia?	csv/200-csv/358.csv	98.0
ns-380	358	selama tiga tahun berturut-turut, berapa tingkat kekuatan polisi di kotamadya richelieu saint-laurent di quebec?	csv/200-csv/358.csv	103.0
ns-381	358	selama tiga tahun berturut-turut, berapa tingkat kekuatan polisi di kota retribusi quebec?	csv/200-csv/358.csv	107.0
ns-382	362	pada tahun 2011, berapa angka harapan hidup laki-laki di rumah tangga negara pertama pada usia 1 tahun?	csv/200-csv/362.csv	72.5
ns-383	362	pada tahun 2011, berapa angka harapan hidup perempuan di rumah tangga negara pertama pada usia 1 tahun?	csv/200-csv/362.csv	77.7
ns-384	362	pada usia 65 tahun, berapa kesenjangan harapan hidup antara laki-laki negara pertama dan laki-laki non-pribumi pada tahun 2011?	csv/200-csv/362.csv	4.6
ns-385	362	pada usia 65 tahun, berapa kesenjangan harapan hidup antara perempuan negara pertama dan perempuan non-pribumi pada tahun 2011?	csv/200-csv/362.csv	6.2
ns-386	362	untuk populasi rumah tangga metis tahun 2011, berapakah angka harapan hidup pada umur 1 tahun untuk laki-laki?	csv/200-csv/362.csv	76.9
ns-387	362	untuk populasi rumah tangga metis tahun 2011, berapakah angka harapan hidup pada usia 1 tahun untuk perempuan?	csv/200-csv/362.csv	82.3
ns-388	362	untuk populasi rumah tangga metis tahun 2011, berapa tahunkah angka harapan hidup pada usia 1 tahun bagi laki-laki lebih pendek dibandingkan dengan angka harapan hidup non-pribumi?	csv/200-csv/362.csv	4.5
ns-389	362	untuk populasi rumah tangga metis tahun 2011, berapa tahunkah angka harapan hidup pada usia 1 tahun bagi perempuan lebih pendek dibandingkan dengan angka harapan hidup non-pribumi?	csv/200-csv/362.csv	5
ns-390	362	pada usia 65 tahun, berapa kesenjangan harapan hidup antara laki-laki Metis dan non-pribumi pada tahun 2011?	csv/200-csv/362.csv	2.7
ns-391	362	pada usia 65 tahun, berapa kesenjangan harapan hidup antara perempuan Metis dan perempuan non-pribumi pada tahun 2011?	csv/200-csv/362.csv	3.8
ns-392	362	berapakah angka harapan hidup pada usia 1 tahun untuk rumah tangga inuit laki-laki pada tahun 2011?	csv/200-csv/362.csv	70.0
ns-393	362	berapa harapan hidup pada usia 1 tahun untuk perempuan rumah tangga inuit pada tahun 2011?	csv/200-csv/362.csv	76.1
ns-394	362	berapa tahun harapan hidup pada usia 1 tahun untuk laki-laki rumah tangga inuit lebih pendek dibandingkan dengan rumah tangga non-pribumi pada tahun 2011?	csv/200-csv/362.csv	11.4
ns-395	362	berapa tahun harapan hidup pada usia 1 tahun bagi perempuan rumah tangga inuit lebih pendek dibandingkan dengan harapan hidup perempuan non-pribumi pada tahun 2011?	csv/200-csv/362.csv	11.2
ns-396	362	pada usia 65 tahun, berapa tahun harapan hidup laki-laki inuit lebih pendek dibandingkan laki-laki non-pribumi pada tahun 2011?	csv/200-csv/362.csv	4.9
ns-397	362	pada usia 65 tahun, berapa tahun harapan hidup perempuan inuit lebih pendek dibandingkan perempuan non-pribumi pada tahun 2011?	csv/200-csv/362.csv	5.9
ns-398	405	berapa jumlah pekerja mandiri tidak berbadan hukum pada tahun 2016 yang memenuhi definisi pekerja gig?	csv/200-csv/405.csv	8.2
ns-399	408	berapa persentase pekerja gig laki-laki yang pekerjaan utamanya adalah perdagangan, operator transportasi dan peralatan serta pekerjaan terkait?	csv/200-csv/408.csv	19.6
ns-400	408	Dua pekerjaan pekerja gig perempuan manakah yang memiliki persentase tertinggi?	csv/200-csv/408.csv	6 - pekerjaan penjualan dan jasa|4 - pekerjaan di bidang pendidikan, hukum dan sosial, masyarakat dan layanan pemerintah
ns-401	408	pekerjaan apa yang mempunyai porsi tertinggi di antara semua pekerja untuk laki-laki?	csv/200-csv/408.csv	5 - pekerjaan di bidang seni, budaya, rekreasi dan olahraga
ns-402	408	pekerjaan apa yang mempunyai porsi pekerjaan tertinggi bagi perempuan di antara semua pekerja?	csv/200-csv/408.csv	5 - pekerjaan di bidang seni, budaya, rekreasi dan olahraga
ns-403	408	Klasifikasi Statistik Kanada terdiri dari berapa kelas?	csv/200-csv/408.csv	10
ns-404	408	berapa persentase pekerja pertunjukan laki-laki yang pekerjaan utamanya profesional menurut klasifikasi statistik Kanada?	csv/200-csv/408.csv	24.7
ns-405	408	apa 2 pekerjaan teratas di kalangan laki-laki yang memiliki pangsa tertinggi?	csv/200-csv/408.csv	profesional|teknis dan paraprofesional
ns-406	433	berapa proporsi penduduk vancouver cma yang berlatar belakang imigran?	csv/200-csv/433.csv	55.8
ns-407	433	daftar kota di vancouver, surrey, richmond, burnaby dan coquitlam dengan setidaknya 50% populasinya berlatar belakang imigran.	csv/200-csv/433.csv	vancouver|Surrey|richmond|terbakar|coquitlam
ns-408	435	berapa banyak penduduk di toronto yang tinggal di pusat kota?	csv/200-csv/435.csv	45.0
ns-409	435	berapa banyak penduduk di montreal yang tinggal di pusat kota?	csv/200-csv/435.csv	54.0
ns-410	435	berapa banyak penduduk di vancouver yang tinggal di pusat kota?	csv/200-csv/435.csv	27.0
ns-411	435	berapa persentase total populasi penelitian yang tinggal di lingkungan yang populasinya berlatar belakang imigran lebih dari 70%?	csv/200-csv/435.csv	43.0
ns-412	435	berapa persentase total populasi penelitian yang tinggal di lingkungan yang penduduknya berlatar belakang imigran 50% sampai 70%?	csv/200-csv/435.csv	31.0
ns-413	435	berapakah persentase total populasi penelitian yang tinggal di lingkungan yang populasinya berlatar belakang imigran kurang dari 50% dari total populasi?	csv/200-csv/435.csv	26.0
ns-414	435	di CMA Toronto, berapa persentase responden survei yang tinggal di lingkungan yang jumlah penduduknya berlatar belakang imigran lebih dari 70%?	csv/200-csv/435.csv	54.0
ns-415	435	di CMA Vancouver, berapa persentase responden survei yang tinggal di lingkungan yang jumlah penduduknya berlatar belakang imigran lebih dari 70%?	csv/200-csv/435.csv	34.0
ns-416	435	di CMA montreal, berapa persentase responden survei yang tinggal di lingkungan yang jumlah penduduknya berlatar belakang imigran lebih dari 70%?	csv/200-csv/435.csv	18.0
ns-417	443	berapa rasio pengeluaran terkait ganja termasuk perubahan inventaris terhadap PDB pada kuartal keempat?	csv/200-csv/443.csv	0,003885
ns-418	451	berapa proporsi perempuan yang mengalami pelecehan seksual yang mempunyai dampak negatif?	csv/200-csv/451.csv	88
ns-419	451	berapa proporsi perempuan yang menjadi korban yang terkena dampak negatif?	csv/200-csv/451.csv	52
ns-420	488	apakah laki-laki yang tinggal di british columbia lebih cenderung tinggal di pdaf atau laki-laki yang tinggal di ontario?	csv/200-csv/488.csv	columbia inggris
ns-421	491	berapa persentase responden yang melaporkan mengalami ketidaknyamanan atau cedera?	csv/200-csv/491.csv	1.1
ns-422	491	berapa interval kepercayaan 95% dari mereka yang dilaporkan mengalami ketidaknyamanan atau cedera dalam 12 bulan terakhir?	csv/200-csv/491.csv	0,7|1.4
ns-423	491	jenis ketidaknyamanan atau cedera apa yang dapat ditimbulkan oleh produk laser?	csv/200-csv/491.csv	kulit|mata
ns-424	491	berapa persentase responden yang melaporkan cedera yang mengindikasikan bahwa cedera tersebut hanya terjadi sekali dalam kurun waktu 12 bulan terakhir?	csv/200-csv/491.csv	44.9
ns-425	491	berapa persentase responden yang melaporkan cedera yang mengindikasikan setidaknya dua kejadian dalam kurun waktu 12 bulan terakhir?	csv/200-csv/491.csv	49.5
ns-426	491	berapa persentase dari mereka yang melaporkan cedera akibat produk laser yang menyatakan cedera atau ketidaknyamanan terjadi pada kulitnya?	csv/200-csv/491.csv	41.3
ns-427	491	berapa persentase dari mereka yang melaporkan cedera akibat produk laser yang menyatakan cedera atau ketidaknyamanan terjadi pada mata mereka?	csv/200-csv/491.csv	59.1
ns-428	491	berapa persentase dari mereka yang melaporkan kerusakan yang disebabkan oleh perangkat laser yang mengindikasikan bahwa ketidaknyamanan atau cedera tersebut berlangsung selama dua hari atau kurang?	csv/200-csv/491.csv	63.9
ns-429	491	berapa persentase dari mereka yang melaporkan kerusakan yang disebabkan oleh perangkat laser yang mengindikasikan bahwa cedera tersebut berlangsung lebih dari dua hari?	csv/200-csv/491.csv	34.0
ns-430	491	apa yang menyebabkan sebagian besar cedera?	csv/200-csv/491.csv	perawatan kosmetik
ns-431	491	berapa persentase cedera yang disebabkan oleh laser pointer?	csv/200-csv/491.csv	26.3
ns-432	491	berapa persentase cedera yang disebabkan oleh alat survei, laser untuk hiburan, laser untuk pemrosesan bahan, pemindai kode batang laser, dan produk laser lainnya yang tidak teridentifikasi dalam survei ini?	csv/200-csv/491.csv	34.1
ns-433	491	berapa persentase responden yang menyatakan bahwa cedera yang mereka alami disebabkan oleh penggunaan produk laser oleh orang lain?	csv/200-csv/491.csv	74.9
ns-434	491	berapa persentase responden yang melaporkan bahwa cedera mereka disebabkan oleh penggunaan produk laser untuk diri mereka sendiri?	csv/200-csv/491.csv	25.0
ns-435	501	wanita pada periode usia manakah yang memiliki tingkat kesuburan lebih tinggi di ontario pada tahun 2012, 30 hingga 34 atau 25 hingga 29?	csv/200-csv/501.csv	30 hingga 34 tahun
ns-436	501	wanita pada periode usia manakah yang memiliki tingkat kesuburan lebih tinggi di ontario pada tahun 2013, 30 hingga 34 atau 25 hingga 29?	csv/200-csv/501.csv	30 hingga 34 tahun
ns-437	501	wanita pada periode usia manakah yang memiliki tingkat kesuburan lebih tinggi di ontario pada tahun 2014, 30 hingga 34 atau 25 hingga 29?	csv/200-csv/501.csv	30 hingga 34 tahun
ns-438	501	wanita pada periode usia manakah yang memiliki tingkat kesuburan lebih tinggi di ontario pada tahun 2015, 30 hingga 34 atau 25 hingga 29?	csv/200-csv/501.csv	30 hingga 34 tahun
ns-439	501	bagaimana tingkat kesuburan perempuan berusia 25 hingga 29 tahun di Ontario pada tahun 2012 berdasarkan kelahiran per 1.000 perempuan?	csv/200-csv/501.csv	85.9
ns-440	501	bagaimana tingkat kesuburan perempuan berusia 25 hingga 29 tahun di Quebec pada tahun 2012 berdasarkan kelahiran per 1.000 perempuan?	csv/200-csv/501.csv	111.7
ns-441	543	peristiwa manakah yang paling sering dialami?	csv/200-csv/543.csv	1. menerima tembakan artileri, roket, atau mortir
ns-442	543	berapa persentase peserta yang merasa bertanggung jawab atas kematian personel Kanada atau sekutu?	csv/200-csv/543.csv	2.6
ns-443	557	apa alasan utama dilakukannya penyamakan kulit di dalam ruangan?	csv/200-csv/557.csv	mendapatkan warna dasar cokelat
ns-444	557	apa yang dilaporkan sebagian besar pengguna peralatan penyamakan kulit dalam satu tahun terakhir, kurang dari 10 sesi atau 10 sesi atau lebih?	csv/200-csv/557.csv	berkala
ns-445	557	berapa persentase pengguna reguler 11 hingga 31 sesi dalam sebulan terakhir?	csv/200-csv/557.csv	24.9
ns-446	557	berapa persentase pengguna yang memakai pelindung mata selama sesi penyamakan kulit?	csv/200-csv/557.csv	84.5
ns-447	557	berapa persentase pembacaan label peringatan pada peralatan sebelum setiap sesi?	csv/200-csv/557.csv	51.7
ns-448	557	berapa persentase pengguna yang mengikuti jadwal paparan?	csv/200-csv/557.csv	80.2
ns-449	557	berapa persentase alasan utama mereka “mereka mengikutinya saat pertama kali menggunakan peralatan tersebut”.	csv/200-csv/557.csv	23.8
ns-450	557	berapa persentase ketidaknyamanan atau cedera kulit (terbakar sinar matahari, perubahan warna, gatal) setelah sesi penggunaan peralatan tanning?	csv/200-csv/557.csv	10.4
ns-451	557	berapa persentase cedera yang hanya terjadi satu kali selama 12 bulan sebelumnya?	csv/200-csv/557.csv	56.3
ns-452	557	berapa persentase sebagian besar orang yang terluka yang gejalanya tidak hilang lebih dari dua hari?	csv/200-csv/557.csv	69.7
ns-453	565	berapa persen dari seluruh pengasuh senior berusia 65 tahun ke atas yang memberikan perawatan terutama untuk pasangannya dalam 12 bulan terakhir?	csv/200-csv/565.csv	34.1
ns-454	565	berapa persen pengasuh berusia 45 hingga 54 tahun yang memberikan pengasuhan kepada orang tuanya?	csv/200-csv/565.csv	53.3
ns-455	565	berapa persen pengasuh yang mempunyai tambahan pengasuhan mertua?	csv/200-csv/565.csv	11.3
ns-456	565	berapa persen pengasuh berusia 45 hingga 54 tahun yang memberikan perawatan kepada pasangannya?	csv/200-csv/565.csv	8.0
ns-457	565	berapa persen lansia berusia 65 hingga 74 tahun yang peduli pada pasangannya?	csv/200-csv/565.csv	27.8
ns-458	565	berapa persen lansia berusia 75 tahun ke atas yang peduli terhadap pasangannya?	csv/200-csv/565.csv	46.5
ns-459	609	di antara perempuan yang bekerja penuh waktu dan penuh waktu, berapakah persentase perubahan median pendapatan kerja bagi lulusan sekolah menengah atas dibandingkan mereka yang tidak menyelesaikan sekolah?	csv/200-csv/609.csv	0,43128
ns-460	609	di antara laki-laki yang bekerja penuh waktu dan penuh waktu, berapa persentase perubahan median pendapatan kerja bagi lulusan sekolah menengah atas versus mereka yang tidak menyelesaikan pendidikan?	csv/200-csv/609.csv	0,190083
ns-461	609	berapa persentase perubahan pendapatan keluarga sebelum pajak pada laki-laki lulusan sekolah menengah atas dibandingkan dengan laki-laki yang tidak tamat sekolah?	csv/200-csv/609.csv	0,284091
ns-462	609	apa perbedaan antara pendapatan keluarga sebelum pajak yang memiliki ijazah sekolah menengah atas dan pendapatan keluarga tidak tamat di kalangan perempuan?	csv/200-csv/609.csv	0,440945
ns-463	666	pada kelompok tahun 2006, berapa persen laki-laki imigran yang termasuk dalam kelompok minoritas?	csv/200-csv/666.csv	0,85
ns-464	666	pada kelompok tahun 2006, berapa persen pria imigran yang mempunyai penghasilan tinggi di Kanada sebelum tahun dasar?	csv/200-csv/666.csv	0,14
ns-465	693	berapa persen penduduk yang percaya bahwa polisi melakukan tugasnya dengan baik dan mudah didekati lebih tinggi oleh masyarakat non-korban dibandingkan dengan korban?	csv/200-csv/693.csv	7
ns-466	716	berapa jumlah total orang di ontario yang teridentifikasi mengidap penyakit copd selama periode 2002 hingga 2011?	csv/200-csv/716.csv	722494.0
ns-467	720	selama tahun 2006-2010, berapakah diagnosis kanker pada masa kanak-kanak berdasarkan tingkat kasus baru per juta anak per tahun?	csv/200-csv/720.csv	161.0
ns-468	720	berapa angka yang sesuai dengan rata-rata kasus baru kanker anak per tahun selama periode ini?	csv/200-csv/720.csv	905.0
ns-469	723	berapa gram total yang digunakan konsumen ganja kering (bunga/daun) selama 3 bulan menurut ncs 2019 q1?	csv/200-csv/723.csv	27.5
ns-470	723	berapa gram rata-rata yang dikonsumsi pengguna ayah selama 3 bulan?	csv/200-csv/723.csv	62.6
ns-471	743	selama lima tahun terakhir, proporsi insiden kejahatan rasial yang dilaporkan polisi dan juga dicatat oleh polisi sebagai kejahatan dunia maya cukup stabil, berapa kisaran seluruh insiden kejahatan rasial dari tahun 2014 hingga 2018?	csv/200-csv/743.csv	4.1|5.1
ns-472	751	di CMA toronto, berapa persentase perempuan yang termasuk dalam kelompok minoritas?	csv/200-csv/751.csv	47.6
ns-473	751	perempuan dan anak perempuan Asia Selatan merupakan kelompok minoritas terbesar yang terlihat di tiga kota tersebut, berapa persentase total populasi perempuan di brampton?	csv/200-csv/751.csv	37.7
ns-474	751	perempuan dan anak perempuan Asia Selatan merupakan kelompok minoritas terbesar yang terlihat di tiga kota tersebut, berapa persentase perempuan di Mississauga?	csv/200-csv/751.csv	21.4
ns-475	751	perempuan dan anak perempuan Asia Selatan merupakan kelompok minoritas terbesar yang terlihat di tiga kota tersebut, berapa persentase perempuan di kota toronto?	csv/200-csv/751.csv	11.8
ns-476	751	perempuan dan gadis Tionghoa merupakan kelompok minoritas perempuan terbesar di richmond hill, berapa persentase total populasi perempuan di sana?	csv/200-csv/751.csv	23.6
ns-477	751	di CMA vancouver, berapa persentase seluruh perempuan yang termasuk dalam kelompok minoritas?	csv/200-csv/751.csv	46.1
ns-478	751	berapa persentase perempuan dan anak perempuan di CMA montreal yang termasuk dalam kelompok minoritas yang terlihat?	csv/200-csv/751.csv	20.2
ns-479	751	di brossard, kelompok minoritas perempuan terbesar yang terlihat adalah orang Tionghoa, berapa persentase total penduduk perempuan di kota tersebut?	csv/200-csv/751.csv	12.3
ns-480	751	di dollard-des ormeaux, kelompok minoritas perempuan terbesar adalah di Asia Selatan, berapa persentase total penduduk perempuan?	csv/200-csv/751.csv	9.9
ns-481	751	berapa persentase perempuan di cma calgary yang termasuk dalam kelompok minoritas yang terlihat?	csv/200-csv/751.csv	28.4
ns-482	764	di antara perempuan minoritas berusia 15 tahun ke atas, berapa persentase perempuan yang menganggur pada minggu sebelum sensus 2011?	csv/200-csv/764.csv	10.6
ns-483	764	dalam kelompok inti usia kerja, berapa tingkat pengangguran bagi perempuan dan laki-laki minoritas kelahiran Kanada?	csv/200-csv/764.csv	6.7
ns-484	764	untuk kelompok usia kerja yang lebih tua yaitu penduduk kelahiran Kanada berusia 55 hingga 64 tahun, berapa persentase perempuan minoritas yang terlihat menganggur?	csv/200-csv/764.csv	4.1
ns-485	764	untuk kelompok usia kerja yang lebih tua yaitu penduduk kelahiran Kanada berusia 55 hingga 64 tahun, berapa persentase laki-laki minoritas yang terlihat menganggur?	csv/200-csv/764.csv	7.5
ns-486	764	dalam kelompok inti imigran usia kerja, berapa tingkat pengangguran perempuan minoritas yang terlihat?	csv/200-csv/764.csv	9.8
ns-487	764	dalam kelompok inti imigran usia kerja, berapa tingkat pengangguran laki-laki minoritas?	csv/200-csv/764.csv	7.3
ns-488	764	di kalangan imigran senior, berapa tingkat pengangguran bagi perempuan minoritas yang terlihat?	csv/200-csv/764.csv	10.3
ns-489	764	di kalangan imigran senior, berapa tingkat pengangguran di kalangan laki-laki minoritas?	csv/200-csv/764.csv	8.0
ns-490	764	dalam kelompok usia 15 hingga 24 tahun, berapa tingkat pengangguran perempuan minoritas yang terlihat lebih tinggi dibandingkan perempuan yang bukan minoritas?	csv/200-csv/764.csv	4.6
ns-491	764	dalam kelompok usia 15 hingga 24 tahun, berapa tingkat pengangguran perempuan minoritas yang terlihat lebih tinggi dibandingkan perempuan yang bukan minoritas?	csv/200-csv/764.csv	4.6
ns-492	771	secara keseluruhan, berapa persentase perempuan dan anak perempuan minoritas yang hidup dalam situasi berpenghasilan rendah?	csv/200-csv/771.csv	21.9
ns-493	771	berapa proporsi laki-laki dan anak laki-laki minoritas yang hidup dalam situasi berpenghasilan rendah?	csv/200-csv/771.csv	21.1
ns-494	771	dalam populasi yang tidak termasuk dalam kelompok minoritas, berapa prevalensi perempuan dan anak perempuan berpenghasilan rendah?	csv/200-csv/771.csv	14.3
ns-495	771	dalam populasi yang tidak termasuk dalam kelompok minoritas, berapa prevalensi pendapatan rendah di kalangan laki-laki dan anak laki-laki?	csv/200-csv/771.csv	12.2
ns-496	771	berapa prevalensi pendapatan rendah di kalangan perempuan minoritas berusia 15 hingga 24 tahun?	csv/200-csv/771.csv	26.3
ns-497	771	berapa prevalensi pendapatan rendah di kalangan perempuan minoritas berusia 15 hingga 24 tahun?	csv/200-csv/771.csv	15.8
ns-498	771	berapa persentase perempuan imigran minoritas berusia 15 hingga 24 tahun yang berada dalam situasi berpenghasilan rendah pada tahun 2011?	csv/200-csv/771.csv	29.2
ns-499	771	berapa persentase perempuan minoritas kelahiran Kanada berusia 15 hingga 24 tahun yang berada dalam situasi berpenghasilan rendah pada tahun 2011?	csv/200-csv/771.csv	18.6
ns-500	771	dalam populasi yang tidak termasuk dalam kelompok minoritas, berapa persentase perempuan imigran berusia 15 hingga 24 tahun yang berada dalam situasi berpenghasilan rendah?	csv/200-csv/771.csv	20.8
ns-501	771	dalam populasi yang tidak termasuk dalam kelompok minoritas, berapa persentase perempuan kelahiran Kanada berusia 15 hingga 24 tahun yang berada dalam situasi berpenghasilan rendah?	csv/200-csv/771.csv	15.4
ns-502	772	berapa persentase perempuan minoritas yang melaporkan mengalami diskriminasi karena alasan etnis atau budaya mereka?	csv/200-csv/772.csv	62.0
ns-503	772	berapa persentase perempuan minoritas yang dilaporkan mengalami diskriminasi karena ras atau warna kulit mereka?	csv/200-csv/772.csv	62.0
ns-504	781	berapa kisaran tingkat hop kasar yang berbanding terbalik dengan pendapatan rumah tangga?	csv/200-csv/781.csv	6.6|23.4
ns-505	781	berapa tingkat standar usia tertinggi di antara mereka yang bekerja di bidang manufaktur dan pekerjaan terkait utilitas?	csv/200-csv/781.csv	12.7
ns-506	898	pada tahun 2015, berapa banyak orang yang dilaporkan oleh lebih dari 20 juta warga negara yang telah memberikan suaranya dalam pemilu federal, dibandingkan dengan peningkatan sekitar 17,4 juta orang pada tahun 2011 antara tahun 2011 dan 2015?	csv/200-csv/898.csv	2635.7
ns-507	920	pada tahun 2018, berapa persentase wanita di british columbia yang paling sering dilaporkan mengalami kekerasan seksual sejak usia 15 tahun?	csv/200-csv/920.csv	36.5
ns-508	920	pada tahun 2018, berapa persentase perempuan di alberta yang paling sering dilaporkan mengalami kekerasan seksual sejak usia 15 tahun?	csv/200-csv/920.csv	35.3
ns-509	920	sebaliknya, perempuan di dua provinsi mana yang memiliki kemungkinan paling kecil untuk melaporkan diri sebagai korban kekerasan seksual di antara seluruh provinsi pada tahun 2018?	csv/200-csv/920.csv	newfoundland dan labrador|Quebec
ns-510	920	berapa persentase perempuan di newfoundland dan labrador yang dilaporkan menjadi korban kekerasan seksual sejak usia 15 tahun pada tahun 2018?	csv/200-csv/920.csv	25.4
ns-511	920	berapa persentase perempuan di quebec yang dilaporkan menjadi korban pelecehan seksual sejak usia 15 tahun pada tahun 2018?	csv/200-csv/920.csv	24.5
ns-512	920	bagi laki-laki, prevalensi kekerasan seksual di provinsi mana yang lebih tinggi dibandingkan rata-rata provinsi pada tahun 2018?	csv/200-csv/920.csv	columbia inggris
ns-513	920	untuk pria, berapa prevalensi kekerasan seksual di british columbia pada tahun 2018?	csv/200-csv/920.csv	11.1
ns-514	920	bagi laki-laki, berapa rata-rata prevalensi kekerasan seksual provinsi pada tahun 2018?	csv/200-csv/920.csv	8.2
ns-515	920	pada tahun 2018, berapa persentase rata-rata laki-laki di provinsi yang melaporkan mengalami penyerangan fisik sejak usia 15 tahun?	csv/200-csv/920.csv	33.3
ns-516	920	pada tahun 2018, berapa persentase rata-rata perempuan di provinsi yang melaporkan mengalami kekerasan fisik sejak usia 15 tahun?	csv/200-csv/920.csv	26.1
ns-517	920	Di antara provinsi-provinsi tersebut, laki-laki berusia 15 tahun ke atas di tiga provinsi mempunyai kemungkinan lebih besar untuk melaporkan mengalami penyerangan fisik dibandingkan provinsi lain dan rata-rata provinsi secara keseluruhan pada tahun 2018?	csv/200-csv/920.csv	Nova Scotia|alberta|columbia inggris
ns-518	920	di Nova Scotia, berapa persentase pria sejak usia 15 tahun yang dilaporkan mengalami penyerangan fisik pada tahun 2018?	csv/200-csv/920.csv	39.7
ns-519	920	di alberta, berapa persentase pria sejak usia 15 tahun yang dilaporkan mengalami penyerangan fisik pada tahun 2018?	csv/200-csv/920.csv	39.1
ns-520	920	di British Columbia, berapa persentase pria sejak usia 15 tahun yang dilaporkan mengalami penyerangan fisik pada tahun 2018?	csv/200-csv/920.csv	38.7
